change_point_date,change_point_index,mean_before,mean_after,mean_change_absolute,mean_change_percent,variance_before,variance_after,variance_change_percent,volatility_before,volatility_after,volatility_change_percent,t_statistic,p_value,effect_size_cohens_d,mean_diff_ci_lower,mean_diff_ci_upper,statistical_significance
2001-04-03,3518,18.981173962478678,67.27542326597488,48.2942493034962,254.43236229204044,23.757537290740675,845.5132988239087,3458.9265355102325,0.3729208985030217,0.42475146894538607,13.898542733974567,-120.4803498370259,0.0,2.108315791005853,47.50849703717941,49.08000156981299,Significant
2001-06-14,3569,19.102020173718127,67.64876148474826,48.54674131103013,254.14454005144484,24.462887369548067,838.3991270818613,3327.2288238775877,0.37193799856612964,0.42575066550999935,14.468182103287292,-121.02125772089667,0.0,2.1370662495378046,47.76041127728287,49.333071344777395,Significant
2001-08-24,3620,19.191146408839778,68.04817659061399,48.85703018177421,254.58109245245407,24.694831595027168,829.2919663777153,3258.1600392233936,0.37155456206098997,0.426441066488811,14.772125020715407,-121.89494422368897,0.0,2.1717931050317434,48.07134635373689,49.642714009811534,Significant
2001-11-05,3671,19.246502315445383,68.476734082397,49.23023176695162,255.78793985567026,24.721994520362482,817.6909004761934,3207.544218581131,0.3756918902639891,0.4244598396146031,12.980836322111191,-123.12944490408849,0.0,2.2134972947292018,48.4464838468464,50.01397968705684,Significant
2002-01-18,3722,19.2431998925309,68.95376819814709,49.71056830561619,258.3279734308168,24.39849319787153,801.7353234871049,3186.0034305604026,0.3807322102488375,0.421736196174376,10.769770673917836,-125.00488520848285,0.0,2.2673828673033647,48.93104664931391,50.49008996191847,Significant
2002-04-01,3773,19.2724993373973,69.41667239404353,50.14417305664623,260.18510717675326,24.19421212387284,787.2712421042253,3153.965196607545,0.3810739374517043,0.42185890851817875,10.702639844437893,-126.66853601676901,0.0,2.318468461257094,49.368179411002174,50.92016670229029,Significant
2002-06-17,3825,19.352606535947714,69.86038372541458,50.507777189466864,260.9869481697363,24.35669066758279,775.3120711159859,3083.158507439917,0.38138074221830703,0.4220371543318806,10.660321199517027,-127.93186863214665,0.0,2.3637969562226164,49.73387521435043,51.2816791645833,Significant
2002-08-27,3876,19.43766769865841,70.29781304771178,50.860145349053376,261.6576542903023,24.588921113805387,763.5454080912593,3005.241602741849,0.3798815065691638,0.4234843262907371,11.478005369454513,-129.16897178556874,0.0,2.4091041880076474,50.0883079167556,51.63198278135115,Significant
2002-11-15,3934,19.55295119471276,70.78951349221981,51.23656229750705,262.0400459617663,25.16171625645293,750.8243471036891,2883.99496859096,0.3787729022676797,0.4247003813903028,12.12533389998582,-130.4428955815535,0.0,2.459358397416217,50.46660614265492,52.00651845235918,Significant
2003-01-30,3985,19.66904893350063,71.21737166732989,51.54832273382925,262.07836946315865,25.984907503880013,740.1338202546717,2748.321935123904,0.3782103586103498,0.42557029588892087,12.522115325604691,-131.45049611366971,0.0,2.5024645456550085,50.779619422479946,52.31702604517856,Significant
2003-04-11,4036,19.80908077304262,71.63220502512563,51.823124252083005,261.6129685462589,27.320183516646342,730.6538748111931,2574.4105667006284,0.378961331376758,0.4254260896616595,12.261081656034948,-132.21465794730378,0.0,2.541934921426769,51.05478958580724,52.59145891835877,Significant
2003-06-23,4087,19.88712503058478,72.10418155970756,52.21705652912277,262.56714557190736,27.492721908739444,716.4624320945939,2506.007635303812,0.37815328890908056,0.4265370027204903,12.794735688003659,-133.83225869383557,0.0,2.597951403095786,51.452238667495756,52.98187439074979,Significant
2003-09-29,4157,20.029776280971856,72.73504120313144,52.705264922159586,263.1345661720107,28.24807215879242,698.769938335413,2373.6907156261127,0.37714684436303264,0.4279111038520864,13.460078016770915,-135.7441849750903,0.0,2.6707284203864825,51.94416932627557,53.4663605180436,Significant
2003-12-09,4208,20.140408745247147,73.19775765146782,53.05734890622068,263.437299497417,28.915893201083474,685.7982824968567,2271.7001502521803,0.3767696198820822,0.42875126338255554,13.796665324752585,-137.15036173319888,0.0,2.7251967582030336,52.299024504526024,53.81567330791534,Significant
2004-02-23,4259,20.266341864287394,73.65431818181817,53.38797631753077,263.4317365957845,29.890334853510005,673.5143580700714,2153.28475365334,0.3768909512140431,0.42915700110426447,13.867684995318063,-138.4246853710048,0.0,2.778089483313936,52.63195096977862,54.14400166528292,Significant
2004-05-04,4310,20.423027842227377,74.08985747713254,53.66682963490516,262.7760685119457,31.599545367059395,663.1326056179809,1998.5510959574003,0.3762896453909315,0.43014179976947803,14.311356966147423,-139.3151001125798,0.0,2.8242935406829317,52.911712732953234,54.42194653685709,Significant
2004-07-14,4361,20.609750057326302,74.5033440860215,53.8935940286952,261.49562162951725,34.20772275861525,654.6155557538099,1813.6484482555752,0.3763072805246697,0.43070965296964264,14.456901383656978,-139.79648657841014,0.0,2.8629460055151132,53.13789766505512,54.649290392335274,Significant
2004-09-23,4412,20.852552130553036,74.86806044792345,54.01550831737042,259.0354791067862,38.8985845529381,649.70326961705,1570.2491288156048,0.3756633671588442,0.4318217456883328,14.949122921997027,-139.42697090250783,0.0,2.884613511426982,53.256095159402555,54.77492147533828,Significant
2004-12-03,4463,21.141884382702216,75.1898504837291,54.04796610102689,255.6440340069575,45.85671018654,647.4946161641367,1311.9953514550011,0.3757543650347664,0.43235507697239667,15.063221403267887,-138.3373831144598,0.0,2.890993624332564,53.28211164774233,54.81382055431144,Significant
2005-02-15,4514,21.381081081081085,75.56270180120079,54.1816207201197,253.4091728788306,50.43621261341111,642.3494500162623,1173.5877987901495,0.37642981104027773,0.43236059990866993,14.858225153269714,-138.0618011573338,0.0,2.9135194485125395,53.41233990919072,54.950901531048686,Significant
2005-05-16,4577,21.791273760104872,75.90911366711772,54.11783990701285,248.34638168830202,61.90016448294987,642.8074322167182,938.4583588526274,0.3758855788562091,0.4335901625045415,15.351635416267639,-135.93477306854976,0.0,2.9020907641124944,53.33744158019616,54.89823823382954,Significant
2005-07-26,4628,22.14431503889369,76.16604608715492,54.02173104826123,243.9530459776195,72.57410744081983,644.3705485574372,787.8793984244116,0.37519416585532483,0.4348288749088691,15.894359369260416,-133.93010115829645,0.0,2.884710757271612,53.23105835160555,54.812403744916914,Significant
2005-10-05,4679,22.58928617225903,76.32142197599262,53.73213580373359,237.8655766011757,89.81685866092675,649.8154644748621,623.4894140842993,0.37465166142774037,0.4360082578975717,16.376971674437712,-130.62755934781416,0.0,2.8357495822638237,52.92581895715297,54.53845265031421,Significant
2005-12-15,4730,22.956441860465116,76.55587479560849,53.59943293514337,233.48319073545397,101.27518321347253,652.8256868104885,544.6057820842764,0.37374738530801727,0.4375431215341217,17.069212717977504,-128.52990454241504,0.0,2.812055416121467,52.78198057405608,54.41688529623066,Significant
2006-02-28,4781,23.359165446559295,76.74692671394799,53.38776126738869,228.55166375497578,115.31979878036228,657.5433836006814,470.19123390341366,0.37301620329398627,0.4389575424292541,17.677875264656347,-125.9874206640852,0.0,2.7760599195418307,52.55710572419,54.21841681058738,Significant
2006-05-12,4832,23.81573261589404,76.87055515673606,53.054822540842025,222.77216240425258,133.9067671717118,664.0026201799991,395.8693531362257,0.3723201779811174,0.44036973691793163,18.277161153555703,-122.81906316398248,0.0,2.722575049190588,52.208052413519134,53.901592668164916,Significant
2006-07-28,4887,24.3387927153673,76.95829049466538,52.61949777929807,216.1960060823994,156.54011286881305,672.157383518794,329.38347954437023,0.37154374946323915,0.44196667089084524,18.954139728994093,-119.15398433330648,0.0,2.6559448065921463,51.753843316880584,53.48515224171556,Significant
2006-10-09,4938,24.779979748886184,77.08228087404862,52.30230112516244,211.06676298842953,174.0935570585325,678.707898160776,289.85239294788244,0.3714137817024317,0.44282798362832454,19.227666135207727,-116.40228505920209,0.0,2.608032680725326,51.42152459533162,53.183077654993255,Significant
2006-12-19,4989,25.135472038484664,77.30452511188463,52.169053073399965,207.55151521930622,184.61881463780057,683.2877889189166,270.1073426668042,0.3707922800880873,0.4444105269572755,19.85430949417261,-114.69390205019381,0.0,2.5853191141785676,51.27743457933412,53.06067156746581,Significant
2007-03-07,5040,25.45490873015873,77.56910853689247,52.11419980673374,204.7314345503401,192.8498206703743,686.3965972907358,255.92286002896992,0.3703510262217498,0.445710548131277,20.34813368234201,-113.42148057241386,0.0,2.5726663184405765,51.21352668171481,53.01487293175266,Significant
2007-05-21,5091,25.853036731486938,77.73006632653062,51.87702959504368,200.66126132046062,206.67023981377824,693.2002311259902,235.41366756558824,0.36928744108502454,0.44778694265289043,21.257019014029293,-111.25341787011601,0.0,2.536431784050858,50.96298332334567,52.79107586674169,Significant
2007-08-13,5149,26.386828510390366,77.79748575867427,51.410657248283904,194.83454492471455,229.48140833519318,703.1402576241172,206.4040188375835,0.36805081329431244,0.45017129987643545,22.31226874547217,-107.99164104807602,0.0,2.4721289298569,50.477468577251024,52.343845919316784,Significant
2007-10-24,5200,26.874634615384615,77.8198819207557,50.94524730537109,189.56628819134548,251.49217628501043,712.1962157078383,183.18821930298236,0.36726763518668776,0.4520637987554733,23.08838444903602,-105.0377346921938,0.0,2.4114388856321654,49.99450072853594,51.89599388220624,Significant
2008-01-09,5251,27.503806893924963,77.63222872340425,50.128421829479294,182.2599395887689,289.5136049524172,719.0943726851018,148.38016603858324,0.3667679505163145,0.4536769611447213,23.695911953610274,-100.98997530714871,0.0,2.3153179819947907,49.15542324455009,51.101420414408494,Significant
